amounts,Delivery channel1,Delivery channel2,Income Group labels,Number of Records,Continent label,amounts (copy),Category,Commitments,Continent,Cur Commit,Cur Disburse,Disbursements,Donor,Donor Name,Donor Type,Flow Type,Income Group,Recipient,Recipient Type2,Recipient Type,Region,Sub Category,Td Category,Td Type,Year Index
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.118813064,0.118813064,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Cabo Verde,Bilateral,01_Bilateral,South of Sahara,Fishing,Building Productive Capacity,,2013
0,03_Public-private partnerships and networks,PUBLIC-PRIVATE PARTNERSHIPS,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.256306426,0.256306426,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Côte d'Ivoire,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0.009,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0.009,Africa,0.009,,,GEF,GEF,03_Multilateral,Grants,LMICs,Morocco,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
0.004409,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0.004409,Africa,0.004409,,,GEF,GEF,03_Multilateral,Grants,LMICs,Nigeria,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0.136986,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0.136986,Africa,0.136986,,,GEF,GEF,03_Multilateral,Grants,LMICs,Cabo Verde,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.198473181,1.198473181,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Cameroon,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0.052751,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0.052751,Africa,0.052751,0.052751,0.052751,UNDP,UNDP,03_Multilateral,Grants,LMICs,Congo,Bilateral,01_Bilateral,South of Sahara,Tourism,Building Productive Capacity,,2013
0,05_Other,OTHER,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.331253319,0.331253319,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Congo,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,05_Other,OTHER,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.005231014,0.005231014,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Cabo Verde,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
9.616967605,05_Other,OTHER,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,9.616967605,Africa,9.616967605,9.177668614,9.177668614,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Cameroon,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,05_Other,OTHER,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.086032926,0.086032926,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Congo,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,05_Other,OTHER,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.646707382,0.646707382,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Côte d'Ivoire,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,05_Other,OTHER,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.068985661,0.068985661,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Nigeria,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,05_Other,OTHER,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.001035582,0.001035582,EU Institutions,EU Institutions,03_Multilateral,Grants,LMICs,Ghana,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.2,0.2,OFID,OFID,03_Multilateral,Grants,LMICs,Morocco,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.977232423,0.977232423,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Grants,LMICs,Egypt,Bilateral,01_Bilateral,North of Sahara,Industry,Building Productive Capacity,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.068791373,0.068791373,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Grants,LMICs,Egypt,Bilateral,01_Bilateral,North of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
8.950788,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Building Productive Capacity,8.950788,Africa,8.950788,,,IFAD,IFAD,03_Multilateral,Grants,LMICs,Nigeria,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.371481678,0.371481678,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.070276,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.070276,Africa,0.070276,0.070276,0.070276,UNDP,UNDP,03_Multilateral,Grants,UMICS,Algeria,Bilateral,01_Bilateral,North of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.278,0.278,AfDB (African Dev. Bank),AfDB,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
13.276686139,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,13.276686139,Africa,13.276686139,0.697464153,0.697464153,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
0.056336,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.056336,Africa,0.056336,0.056336,0.056336,UNDP,UNDP,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.75677111,0.75677111,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Algeria,Bilateral,01_Bilateral,North of Sahara,Fishing,Building Productive Capacity,,2013
0.004408,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.004408,Africa,0.004408,0.004408,0.004408,UNDP,UNDP,03_Multilateral,Grants,UMICS,Algeria,Bilateral,01_Bilateral,North of Sahara,Fishing,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.284678704,0.284678704,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Algeria,Bilateral,01_Bilateral,North of Sahara,Industry,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.74759692,1.74759692,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Industry,Building Productive Capacity,,2013
0.140199,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.140199,Africa,0.140199,0.140199,0.140199,UNDP,UNDP,03_Multilateral,Grants,UMICS,Algeria,Bilateral,01_Bilateral,North of Sahara,Industry,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.11905,0.11905,AfDB (African Dev. Bank),AfDB,03_Multilateral,Grants,UMICS,Botswana,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,,Africa,,0.14059,0.14059,AfDB (African Dev. Bank),AfDB,03_Multilateral,Grants,UMICS,Gabon,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0.98683,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.98683,Africa,0.98683,,,AfDB (African Dev. Bank),AfDB,03_Multilateral,Grants,UMICS,Seychelles,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.001141795,0.001141795,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Mauritius,Bilateral,01_Bilateral,South of Sahara,Fishing,Building Productive Capacity,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,,Africa,,,,UNDP,UNDP,03_Multilateral,Grants,UMICS,Botswana,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,2.320817844,2.320817844,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Gabon,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.079620287,0.079620287,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.030270844,0.030270844,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.086590547,0.086590547,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.836431227,0.836431227,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Gabon,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.126606479,0.126606479,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Gabon,Bilateral,01_Bilateral,South of Sahara,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.403876792,0.403876792,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Namibia,Bilateral,01_Bilateral,South of Sahara,Fishing,Building Productive Capacity,,2013
4.109589,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,4.109589,Africa,4.109589,,,GEF,GEF,03_Multilateral,Grants,UMICS,Libya,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
0.005,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.005,Africa,0.005,,,GEF,GEF,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
0.136986,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.136986,Africa,0.136986,,,GEF,GEF,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Agriculture,Building Productive Capacity,,2013
0.006,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.006,Africa,0.006,0.006,0.006,UNDP,UNDP,03_Multilateral,Grants,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity,,2013
4.3379,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,4.3379,Africa,4.3379,,,GEF,GEF,03_Multilateral,Grants,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Agriculture,Building Productive Capacity,,2013
0.0475,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.0475,Africa,0.0475,,,GEF,GEF,03_Multilateral,Grants,UMICS,Namibia,Bilateral,01_Bilateral,South of Sahara,Fishing,Building Productive Capacity,,2013
0.0475,04_Multilateral organisations,OTHER UN (Core Contributions Reportable in Part),Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.0475,Africa,0.0475,,,GEF,GEF,03_Multilateral,Grants,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Fishing,Building Productive Capacity,,2013
1.99,04_Multilateral organisations,"UNITED NATIONS AGENCIES, FUNDS AND COMMISSIONS",Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,1.99,Africa,1.99,,,GEF,GEF,03_Multilateral,Grants,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Industry,Building Productive Capacity,,2013
0,05_Other,OTHER,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,1.357262347,1.357262347,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Algeria,Bilateral,01_Bilateral,North of Sahara,Industry,Building Productive Capacity,,2013
0,05_Other,OTHER,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.764644185,0.764644185,EU Institutions,EU Institutions,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Industry,Building Productive Capacity,,2013
0.3,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.3,Africa,0.3,,,Isl.Dev Bank,Isl.Dev Bank,03_Multilateral,Grants,UMICS,Libya,Bilateral,01_Bilateral,North of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.15,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.15,Africa,0.15,,,Isl.Dev Bank,Isl.Dev Bank,03_Multilateral,Grants,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.33781,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Building Productive Capacity,0.33781,Africa,0.33781,0.33781,0.33781,Global Green Growth Institute (GGGI),Other multilateral donors,03_Multilateral,Grants,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Mineral Resources and Mining,Building Productive Capacity,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.229009559,0.229009559,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Sao Tome and Principe,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity with TD,Principal objective,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.663834307,0.663834307,EU Institutions,EU Institutions,03_Multilateral,Grants,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity with TD,Principal objective,2013
